id;dob;dob_event_status;dob_event_data;dob_error;dob_notes;dfs;dfs_event_status;dfs_event_data;dfs_error;dfs_notes;dengrad;dengrad_event_status;dengrad_event_data;dengrad_error;dengrad_notes;weaned;weaned_event_status;weaned_event_data;weaned_error;weaned_notes;change_clan;change_clan_event_status;change_clan_event_data;change_clan_error;change_clan_notes;change_clan2;change_clan2_event_status;change_clan2_event_data;change_clan2_error;change_clan2_notes;change_clan3;change_clan3_event_status;change_clan3_event_data;change_clan3_error;change_clan3_notes;disappeared;disappeared_event_status;disappeared_event_data;disappeared_error;disappeared_notes,,,,,,
u854;NA;;serena;;;2005-03-08;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2005-03-08;dead;;;,,,,,,
u855;NA;;wakuria;;;2005-03-22;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2005-03-22;dead;lions;;,,,,,,
u856;NA;;talek;;;2005-05-23;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2005-05-17;dead;h;;humans, speared,,,,,
u857;NA;;suswa;;;2005-05-22;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2005-05-21;dead;;;humans, date is estimate,,,,,
u859;NA;;emarti w;;;2005-05-27;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2005-05-13;dead;;;,,,,,,
u860;NA;;talek;;;2005-06-05;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2005-06-04;dead;;;humans, speared,,,,,
u861;NA;;talek;;;2005-06-05;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2005-06-04;dead;humans (speared);;,,,,,,
u862;NA;;;;;2005-07-08;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2005-07-08;dead;;;,,,,,,
u863;NA;;;;;NA;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2005-07-21;dls;;;,,,,,,
u864;NA;;llion;;;2005-08-10;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2005-08-10;dls;;;,,,,,,
u865;NA;;llion;;;2005-08-10;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2005-08-10;dls;;;,,,,,,
u866;NA;;;;;NA;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2005-09-23;dead;;;,,,,,,
u867;NA;;;;;2005-11-06;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2005-11-06;dead;lions;;,,,,,,
u888;NA;;;;;2002-06-22;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2002-06-22;dead;humans;;,,,,,,
u888b;NA;;;;;2000-09-04;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2000-09-04;dead;;;,,,,,,
u889;NA;;;;;2000-09-08;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2000-09-08;dead;humans;;,,,,,,
u891;NA;;talek;;;2002-02-27;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2002-02-27;dead;;;lions,,,,,,
u903;NA;;;;;2006-08-09;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;,,,,,,
u948;NA;;;;;NA;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2016-02-08;dls;unknown;;,,,,,,
u987;1996-06-09;;;;;2001-06-22;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2001-06-22;dead;lions;;,,,,,,
u993;NA;;mara.river;;;2002-11-14;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2002-11-14;dead;;;,,,,,,
u995;NA;;mara.river;;;2004-02-28;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2004-02-26;dead;;;,,,,,,
u997;NA;;talek;;;2003-07-27;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2003-07-27;dead;;;,,,,,,
ua;1987-03-01;;talek;;;1987-08-01;;;;;NA;;;;;1988-08-19;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2001-05-05;dls;lions;;,,,,,,
ua6;NA;;;;;1991-08-25;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1991-08-25;dead;;;,,,,,,
uaf3;NA;;ollosog;;;NA;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;dls;double check: hyena not in tblSessions, no Disappeared date;;,,,,,
uaf42;NA;;elban;;;1991-06-21;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1991-06-21;dead;;;,,,,,,
uaf43;NA;;elban;;;1991-06-21;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1991-06-21;dead;;;,,,,,,
uaf7;NA;;;;;1991-10-05;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1991-10-05;dead;;;,,,,,,
uano;2018-09-15;;pond;;;2018-10-27;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;,,,,,,
ud;1993-10-04;;talek;;;1993-10-25;;;;;1994-07-03;;;0.5;;1994-08-23;;;;;1996-09-15;dispersal;unknown;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1998-01-07;dls;;;,,,,,,
ufo;NA;;talek;;;1996-07-16;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1996-07-16;dls;fate unknown;;,,,,,,
ugg;2015-11-19;;talek;;;2016-01-04;;;;;NA;;;;;2016-04-10;;;2.5;;2016-05-01;fission;talek;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2016-04-14;dls;;;check EventStatus and EventData,,,,,,
ui1;NA;;;;;NA;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;dls;double check: hyena not in tblSessions, no Disappeared date;;,,,,,
uis;NA;;talek;;;1997-05-18;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1997-05-18;dls;fate unknown;;,,,,,,
uke;2005-02-01;;talek.e;;;2005-07-16;;;;;2005-09-28;;;1;;2005-10-13;;;6;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2007-05-09;dls;dispersed;;,,,,,,
ulav;2022-12-03;;serena.n;;;2023-01-06;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2023-01-26;dls;fate unknown;;,,,,,,
ulna;2003-08-17;;airstrip;;;2003-11-24;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2005-07-09;;;;check EventStatus and EventData,,,,,,
ulzi;2010-08-02;;mara.river;;;2013-08-25;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2013-08-25;dls;;;check EventStatus and EventData,,,,,,
umb;NA;;oltukai;;;2003-07-12;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;,,,,,,
umbr;2013-03-23;;talek;;;2013-10-11;;;;;2014-01-07;;;10;;2013-12-04;;;1;;2016-05-01;fission;talek;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2018-05-01;dls;;;,,,,,,
umo;2023-05-15;;serena.n;;;2023-06-12;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;,,,,,,
umz;NA;;mara.river;;;2001-11-07;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2001-11-07;dls;;;,,,,,,
unag;2014-03-12;;talek;;;2014-04-30;;;;;2014-10-28;;;6.5;;2014-10-14;;;0.5;;2016-05-01;fission;kcm;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;dls;;;,,,,,,
unid3;NA;;;;;2011-05-13;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;,,,,,,
unk;NA;;;;;2010-01-19;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;,,,,,,
unkn;NA;;;;;2011-02-24;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;,,,,,,
unksa;NA;;;;;2010-04-21;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-04-21;dead;;;unknown,,,,,,
unlu;NA;;olkiombo;;;NA;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;,,,,,,
uno;NA;;happy.zebra;;;2019-10-26;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-01-23;dls;;;,,,,,,
urc;2015-12-06;;talek;;;2016-01-15;;;;;2016-06-19;;;;;2016-11-09;;;2.5;;2016-05-01;fission;talek;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2018-03-11;dls;;;,,,,,,
ursa;NA;;serena.n;;;2008-06-27;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2008-12-29;dls;fate unknown;;,,,,,,
usa;NA;;talek;;;1990-06-15;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1990-06-15;dead;;;,,,,,,
uta;NA;;talek;;;1997-03-02;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1997-03-02;dls;fate unknown;;,,,,,,
uu;NA;;talek;;;1992-04-03;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1992-04-03;dls;fate unknown;;,,,,,,
uu2;NA;;talek;;;1996-06-12;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1996-06-12;dls;fate unknown;;,,,,,,
uw;NA;;talek;;;1995-06-30;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1995-06-30;dls;fate unknown;;,,,,,,
uzco;2019-05-30;;talek;;;2019-06-16;;;;;2020-05-30;error;;71;Graduated based on DOB;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;,,,,,,
uzi;2012-08-21;;serena.n;;;2012-11-06;;;;;2013-07-01;;;;DenGrad info not in table, instead taken from tblHyenas;2013-06-03;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2016-03-11;dls;;;,,,,,
vail;NA;;serena.s;;;2013-08-08;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-01-08;dls;;;,,,,,,
val;NA;;talek;;;1997-08-28;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1997-10-03;dls;fate unknown;;,,,,,,
van;2010-02-26;;talek;;;2010-06-04;;;;;2010-09-29;;;9.5;;2011-02-25;error;;57.5;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2012-06-20;dls;inferred dead;;,,,,,,
vana;NA;;unknown;;;2016-08-11;;;;;NA;;;;;NA;;;;;2016-08-11;dispersal;talek;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;dls;;;,,,,,,
vaqi;2017-05-07;;serena.n;;;2017-06-25;;;;;2018-02-09;;;;DenGrad info not in table, instead taken from tblHyenas;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-10-28;;;;,,,,,
vaya;2014-02-24;;happy.zebra;;;2014-04-14;;;;;2014-10-27;;;;DenGrad info not in table, instead taken from tblHyenas;2015-02-15;;;28.5;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2015-06-28;dls;;;,,,,,
vctr;NA;;unknown;;;2019-12-24;;;;;NA;;;;;NA;;;;;2019-12-24;dispersal;happy.zebra;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;,,,,,,
vd;NA;;talek;;;1989-05-29;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1991-07-07;dls;dispersed;;,,,,,,
vdg;2007-11-15;;talek;;;2008-04-13;;;;;2008-07-10;;;1.5;;2008-11-25;;;9;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-08-03;dls;inferred dead;;,,,,,,
vega;1996-01-03;;talek;;;1996-02-21;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1996-03-21;dead;;;,,,,,,
vel;2003-09-20;;airstrip;;;2003-12-02;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2005-07-10;;;;check EventStatus and EventData,,,,,,
vela;2018-11-14;;pond;;;2018-11-25;;;;;2019-11-14;;;0;Graduated based on DOB;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-11-19;dls;;;,,,,,,
velo;2010-03-01;;serena.n;;;2010-03-28;;;;;NA;;;;;NA;dbw;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2012-03-29;dead;cause unknown;;,,,,,,
veni;NA;;serena.s;;;2010-06-26;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2018-03-13;dls;fate unknown;;,,,,,,
vera;2017-07-25;;serena.s;;;2017-09-12;;;;;2018-05-12;grad;;0;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-01-28;dls;;;,,,,,,
verm;2008-11-01;;fig.tree;;;2008-12-29;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2011-10-23;dls;fate unknown;;,,,,,,
vf;1998-12-02;;talek;;;1999-01-31;;;;;NA;;;;;NA;dbw;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1999-03-05;dead;;;,,,,,,
vgs;NA;;talek;;;1997-08-18;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2006-01-25;dead;snakebite?;;,,,,,,
vic;NA;;airstrip;;;2002-06-09;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2005-07-11;;;;check EventStatus and EventData,,,,,,
vig;2019-10-03;;talek;;;2020-01-03;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-01-03;dls;;;,,,,,,
vila;2021-01-02;;kcm;;;2021-08-09;;;;;2021-08-09;error;;22208.5;Never seen at den;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-01-29;dls;;;,,,,,,
vin;2015-11-10;;happy.zebra;;;2016-03-01;;;;;NA;;;;;NA;dbw;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2016-04-09;dead;hyena, clay?;;,,,,,
vinc;NA;;talek;;;1995-06-03;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1995-06-03;dls;fate unknown;;,,,,,,
viny;2003-06-16;;airstrip;;;2003-08-17;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2004-01-24;dls;;;,,,,,,
vio;2005-02-01;;talek.e;;;2005-07-16;;;;;2005-09-25;;;1.5;;2005-10-13;;;6;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2008-10-26;dls;inferred dead;;,,,,,,
viol;2011-10-30;;talek;;;2012-01-06;;;;;2012-07-04;;;0;;NA;dbw;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2012-08-24;dls;inferred dead;;,,,,,,
vira;2019-07-15;;kcm;;;2021-05-06;;;;;2020-07-15;error;;22013.5;Graduated based on DOB, before DFS;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;,,,,,
visa;2021-01-05;;talek;;;2021-07-13;;;;;2021-08-02;;;4;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;,,,,,,
vish;2011-04-18;;serena.n;;;2011-06-21;;;;;2012-06-02;;;;DenGrad info not in table, instead taken from tblHyenas;2012-07-29;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2012-09-28;dls;fate unknown;;,,,,,
vita;NA;;fig.tree;;;2006-05-31;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2006-07-14;dls;;;check EventStatus and EventData,,,,,,
viv;1994-07-01;;talek;;;1994-08-07;;;;;1995-02-04;;;2;;NA;dbw;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1995-02-06;dead;lions;;,,,,,,
vivo;2020-01-31;;kcm;;;2021-01-30;;;;;2021-01-30;error;;22113;Graduated based on DOB, never seen at den;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;,,,,,
vlck;2021-12-15;;serena.s;;;2022-01-21;;;;;2022-10-18;;;3;>200, absent from den, >200;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;,,,,
vlpo;NA;;;;;2014-05-03;;;;;NA;;;;;NA;;;;;2018-11-04;dispersal;happy.zebra;;;2021-03-17;dispersal;serena.n;;;NA;NA;NA;NA;NA;NA;;;;,,,,,,
vltr;NA;;mara.river;;;2001-07-05;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2002-01-10;dls;fate unknown;;,,,,,,
vnci;2021-01-26;;serena.n;;;2021-02-16;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-03-19;;;;,,,,,,
vns;1994-07-10;;talek;;;1994-07-29;;;;;NA;;;;;NA;dbw;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1994-11-10;dead;;;,,,,,,
vny;NA;;talek;;;1998-10-20;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1998-10-21;dls;fate unknown;;,,,,,,
vok;NA;;fig.tree;;;2000-08-16;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2001-08-31;dls;;;check EventStatus and EventData,,,,,,
vol;2005-12-06;;talek;;;2005-12-30;;;;;NA;dbg;;;;NA;dbw;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2005-12-30;dead;;;,,,,,,
volk;2022-10-08;;happy.zebra;;;2023-01-09;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;,,,,,,
vood;NA;;fig.tree;;;1992-12-20;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1992-12-20;dls;fate unknown;;check EventStatus and EventData,,,,,,
voya;2014-09-18;;serena.s;;;2014-10-06;;;;;2015-05-18;;;;DenGrad info not in table, instead taken from tblHyenas;2015-12-27;error;;160;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2018-11-21;dls;;;,,,,,
vrnl;2023-07-28;born;serena.n;;;2023-08-09;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;,,,,,,
vrsa;2020-07-17;;serena.s;;;2020-08-07;;;;;2021-07-17;;;0;Cub automatically den graduated based on birthdate;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-05-16;dls;;;,,,,,,
vsv;NA;;lookout;;;1996-06-07;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1996-06-07;dls;fate unknown;;,,,,,,
vul;NA;;talek;;;1996-07-16;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1996-07-16;dls;fate unknown;;,,,,,,
vwil;2010-03-30;;talek;;;2010-04-09;;;;;2011-01-01;;;0.5;;2011-06-25;;;1;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2011-09-19;dls;inferred dead;;,,,,,,
wabn;NA;;talek.w;;;2017-09-26;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-03-22;dls;;;,,,,,,
wafl;2007-08-01;;serena.n;;;2008-07-24;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;,,,,,,
waga;2014-07-10;;fig.tree;;;2014-12-10;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2015-05-20;dls;;;check EventStatus and EventData,,,,,,
wald;NA;;talek;;;1994-10-28;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1998-06-01;dls;dispersed;;,,,,,,
wale;2010-10-09;;fig.tree;;;2010-10-29;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2013-05-19;dls;fate unknown;;,,,,,,
walo;2022-04-12;;talek;;;2022-05-20;;;;;2022-10-21;grad;;6;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;,,,,,,
walt;1999-05-25;;talek;;;1999-06-21;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1999-06-15;dls;fate unknown;;,,,,,,
wama;2015-08-01;;talek;;;2016-05-09;;;;;NA;sugu;;;;2016-05-22;;;8;;2016-05-01;fission;kcm;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;dls;;;,,,,,,
wamb;2018-05-02;;talek;;;2018-07-02;;;;;2019-05-06;grad;;0.5;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-12-27;dls;;;,,,,,,
wame;2021-02-15;;kcm;;;2021-08-09;;;;;2021-08-09;error;;22208.5;Never seen at den;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;,,,,,,
wan;2008-11-11;;mara.river;;;2015-05-30;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2015-05-30;dls;;;check EventStatus and EventData,,,,,,
wand;NA;;fig.tree;;;1992-12-28;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1992-12-28;dls;;;check EventStatus and EventData,,,,,,
wanu;2010-09-06;;fig.tree;;;2011-10-17;;;;;NA;;;;;NA;;;;;2014-04-25;dispersal;talek;;;2016-05-01;fission;pond;;;NA;NA;NA;NA;NA;2022-01-27;dls;;;,,,,,,
warf;1994-11-15;;talek;;;1994-12-19;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1995-03-27;dead;humans (us);;no session associated with this date,,,,,,
wari;2022-03-02;;cool.beans;;;2022-05-23;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;,,,,,,
waro;2015-01-07;;talek;;;2015-02-10;;;;;NA;;;;;2015-09-17;;;18;;2016-05-01;fission;pond;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2016-05-25;dls;inferred dead;;,,,,,,
wart;NA;;lookout;;;1997-07-14;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1997-07-14;dead;lions;;,,,,,,
warw;NA;;oltukai;;;2003-08-18;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2005-07-08;;;;check EventStatus and EventData,,,,,,
wash;1996-10-23;;talek;;;1996-11-27;;;;;1997-06-29;;;0.5;;NA;dbw;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1997-08-27;dead;humans;;probably a car accident,,,,,,
wat;1997-06-27;;talek;;;1997-06-27;;;;;NA;;;;;NA;dbw;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1998-02-01;dls;starvation;;,,,,,,
wati;2019-02-25;;kcm;;;2019-10-25;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-10-27;dls;;;,,,,,,
wawa;2013-11-12;;serena.n;;;2013-12-17;;;;;2014-06-10;;;;DenGrad info not in table, instead taken from tblHyenas;2014-07-07;;;0.5;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;dls;;;,,,,,
wayn;NA;;;;;2016-12-11;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-07;;;;,,,,,,
wazi;2014-10-15;;fig.tree;;;2014-12-10;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2014-12-10;dls;;;check EventStatus and EventData,,,,,,
wdk;2005-11-19;;mara.river;;;2005-11-26;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2005-12-06;dead;infanticide??;;,,,,,,
weve;NA;;emarti h;;;2015-06-23;;;;;NA;;;;;NA;;;;;NA;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;,,,,,,
